unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"F3B6C199-5495-6E40-E053-6C04A8C0B3B4","1567329","2022-02-25","NE1 1EE","O","N","F","","44","CLOTH MARKET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C199-5495-6E40-E053-6C04A8C0B3B4/current"
"E2D14906-28AF-4C2D-E053-6B04A8C0422B","82000","2022-05-20","NE1 2QP","F","N","L","226","ST ANNS CLOSE","","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14906-28AF-4C2D-E053-6B04A8C0422B/current"
"E2D14906-2A27-4C2D-E053-6B04A8C0422B","110000","2022-05-16","NE1 2QT","F","N","L","70","ST ANNS CLOSE","","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14906-2A27-4C2D-E053-6B04A8C0422B/current"
"EED73E76-BB0E-6AF3-E053-6C04A8C08ABA","390000","2022-03-31","NE1 2ST","D","N","F","","158","NEW BRIDGE STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-BB0E-6AF3-E053-6C04A8C08ABA/current"
"E7B085FD-4D4F-7E31-E053-6C04A8C0E67F","250000","2022-05-11","NE1 2TE","S","N","F","","180","NEW BRIDGE STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FD-4D4F-7E31-E053-6C04A8C0E67F/current"
"F5E8B081-EAAC-3A13-E053-6C04A8C060B7","115000","2022-08-01","NE1 3AB","F","N","L","APARTMENT 31","HANOVER MILL","HANOVER STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-EAAC-3A13-E053-6C04A8C060B7/current"
"E073986B-DCC9-2134-E053-6C04A8C0233B","65000","2022-03-25","NE1 3AB","F","N","L","APARTMENT 78","HANOVER MILL","HANOVER STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E073986B-DCC9-2134-E053-6C04A8C0233B/current"
"E073986B-DCBF-2134-E053-6C04A8C0233B","77000","2022-01-21","NE1 3AD","F","N","L","APARTMENT 93","HANOVER MILL","HANOVER STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E073986B-DCBF-2134-E053-6C04A8C0233B/current"
"E53EDD2E-5C74-83EC-E053-6B04A8C03A59","130000","2022-01-17","NE1 3AG","F","N","L","APARTMENT 1","MILL HOUSE","HANOVER STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-5C74-83EC-E053-6B04A8C03A59/current"
"F16F63C6-31FE-0491-E053-6C04A8C032ED","150000","2022-08-05","NE1 3AG","F","N","L","APARTMENT 4","MILL HOUSE","HANOVER STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C6-31FE-0491-E053-6C04A8C032ED/current"
"E073986B-DDC0-2134-E053-6C04A8C0233B","200000","2022-02-18","NE1 3DN","F","N","L","","14","MILK MARKET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E073986B-DDC0-2134-E053-6C04A8C0233B/current"
